filename,text
248026.mp3,A chime rings lightly and repeatedly in the wind.
248026.mp3,A wind chime is chiming continuously.
248066.mp3,"Birds chirp in the distance with continuous buzzing flies and soft clucking and cooing of nearby chickens, footsteps fade away."
248110.mp3,Rain pours down consistently as lightning strikes during a thunderstorm.
248121.mp3,Loud rumbling and continuous rain are heard as two people speak at a moderate volume.
248148.mp3,"Repeated striking sounds echo loudly, gradually increasing in volume before fading away."
248179.mp3,Thunder fades gradually in the distance while birds chirp repeatedly and a distant person speaks outdoors.
248183.mp3,"An engine sounds loudly as a ferry gains speed, accompanied by chains clinking loudly and repeatedly in the background."
248229.mp3,"A train honks loudly and repeatedly before slowly moving away with its sound gradually fading, ending with a distant honk."
248230.mp3,"A distant police siren howls with increasing pitch and volume as traffic passes, interspersed with loud, shrill car horn honks."
248262.mp3,"A bell rings continuously with a high-pitched tone, ending with a single clear ring."
248262.mp3,"A bell rings continuously, gradually growing louder."
248303.mp3,"Wind blows steadily outdoors as firewood crackles with a warm, rhythmic pattern."
248320.mp3,Echos resonate as a material is being drilled intensely.
248321.mp3,"A drill bores into a surface with a loud, steady hum, accompanied by gentle pin nail tapping and construction tools hitting a surface."
248322.mp3,A jackhammer intermittently breaks concrete blocks with consistent intensity throughout the recording.
248322.mp3,Loud drilling sounds continue intermittently with pauses in between.
248335.mp3,A horse neighs loudly twice nearby and then neighs repeatedly as the sound gradually fades.
248340.mp3,"A flock of sheep rustles through straw while pairs and single sheep bleat loudly, softly, and muffled indoors, with some rubbing against wood."
248341.mp3,A chicken cackles loudly and repeatedly with a brief pause before continuing.
249304.mp3,An alarm beeps repeatedly while muffled and background voices are heard.
249525.mp3,"Water slowly drains in a tub followed by a deep, resonant thud."
249526.mp3,"Repeated quacking sounds occur in varying frequencies and steady patterns, alternating between loud and soft quacks."
249529.mp3,A truck engine runs steadily before accelerating twice and driving by.
24953.mp3,"A saxophone plays a smooth, continuous scale."
249530.mp3,"A truck approaches, drives by, and departs, followed by a car approaching and driving by outdoors."
249531.mp3,"Rain falls steadily with a deep rumbling truck engine, then the truck accelerates, brakes, goes over a speed bump, and drives away."
249533.mp3,Traffic moves on a wet road with a loud motor sound occurring at the end.
249534.mp3,"Traffic noise is heard as a truck engine runs in the distance, then a truck drives past and slows down."
249534.mp3,Low mechanical rumbling accompanies a truck slowly approaching and stopping as the engine fades.
249535.mp3,A car rapidly accelerates and passes by while loud metallic clanking sounds and distant vehicle humming occur near a busy road.
249535.mp3,"A deep, continuous thrum plays as a car drives by and an engine loudly and repeatedly tries to start with high-pitched squeaks and a click."
249536.mp3,"Multiple cars drive by monotonously in the distance, with one car driving away fading and another passing nearby."
249568.mp3,A helicopter flies by loudly at varying distances.
249641.mp3,A helicopter engine runs on the ground before starting and rotor blades whir with increasing speed.
249643.mp3,"Helicopter propellers whir continuously with a steady, mechanical sound."
249644.mp3,A helicopter flies overhead loudly.
249711.mp3,"A baby cries irregularly while a rhythm of brief, sharp claps is made with two hands."
249724.mp3,A rooster crows loudly and softly in the distance at alternating intervals throughout.
249728.mp3,Multiple birds sing while several sheep bleat loudly at each other in varying pitches and walk on the grass.
249748.mp3,A person exhales quietly while someone snores loudly indoors intermittently.
249749.mp3,"Loud, rhythmic, deep, and throaty snoring creates an annoying, repetitive disruption."
249920.mp3,"A motorbike approaches, slows, passes by, halts briefly, then accelerates and drives away into the distance."
249945.mp3,"Heavy rain impacts the surface continuously with road noise from a moving car, faint distant thunder, and continuous water flowing."
249948.mp3,Rainstorm pounding steadily on the roof.
249955.mp3,"A bird squawks with a high-pitched call amidst urban background noises and steady whooshing, followed by a faint, steady siren wail."
250025.mp3,"An old phone rings and vibrates repeatedly with a melody, then closes with a simple melody before ringing again."
250059.mp3,A saw cuts continuously while a vacuum cleaner runs in the background.
250147.mp3,A chord is played twice on an old acoustic guitar with a pause in between.
250151.mp3,"A bird sings with loud, rhythmic sounds that increase and decrease, alternating with steady car noises near a forest."
250360.mp3,A piano plays a melodic piece featuring high notes and an unusual rhythm.
250379.mp3,A lawn mower cuts grass loudly outside.
250381.mp3,"Grass rustles under footsteps with sharp cracking and ripping sounds, fly buzzes softly, zipper fastens, low crackling and rustling occur, followed by heavy breathing."
250383.mp3,"Calm water flows continuously with distant high, shrill sounds and a woman speaking and saying ""bless you"" in the background."
250387.mp3,A river roars strongly throughout.
25060.mp3,"A hammer strikes repeatedly with an echoing sound, accompanied occasionally by metallic clacking."
250774.mp3,A dog barks sharply throughout the audio.
250793.mp3,A bird chirps loudly with fluctuating frequency throughout the recording.
250794.mp3,"Birds chirp rhythmically with varying pauses, becoming quieter mid-sequence, followed by clay birds chirping."
250816.mp3,A man raps continuously.
250822.mp3,"A male singer performs a rhythmic, boastful, and provocative a cappella hip-hop verse."
250861.mp3,Cows moo loudly and consistently in a large barn with intermittent metallic clanking sounds in the background.
250861.mp3,"Cows moo loudly and in the distance, interrupted by metallic clinging and clinking sounds with quiet white noise."
250862.mp3,"An animal makes loud nearby and distant sounds, followed by birds chirping and cows mooing with short pauses."
250864.mp3,"A flock of sheep bleats loudly and alternately with occasional simultaneous bleating, accompanied by distant muffled sounds."
250864.mp3,"A group of sheep bleats repeatedly at varying volumes, with loud, high-pitched, low-pitched, and shaky fading bleats."
250924.mp3,"A train approaches rapidly, passes by with a loud, piercing noise, then moves away, gradually fading out."
250926.mp3,Rhythmic splashing of water repeats steadily alongside a constant low mechanical hum.
250949.mp3,An experimental back-and-forth playing of a string instrument continues throughout.
250950.mp3,An out-of-tune or broken violin plays sustained notes.
250953.mp3,Someone is playing a poorly tuned violin live with noticeable dissonance.
250954.mp3,"An old violin plays a continuous, scary horror sound."
250978.mp3,Church bells ring in different pitches creating musical harmony with mechanical sticks hitting bells producing clicking and muffled gear sounds.
250978.mp3,"A glockenspiel is played repeatedly in chaotic and rhythmic patterns, with church bells ringing accompanied by glockenspiel in the background."
251223.mp3,"Various quiet, metallic musical sounds play as a girl sings quietly with a rhythmic, metallic tone."
251252.mp3,"A choir sings a Christian song in harmony, and a person sings accompanied by instruments."
251254.mp3,A piano plays a melodic tune throughout the duration.
251254.mp3,A calm piano piece is being played continuously.
251313.mp3,Mechanical noise from a jet engine continues steadily throughout.
251500.mp3,A rhythmic drumbeat plays consistently.
251502.mp3,A muffled rhythmic drum beat plays continuously.
251507.mp3,A baby laughs loudly with an uneven pattern repeatedly over multiple intervals.
251537.mp3,"Wind blows through a car window while a clicking turn signal-like sound repeats continuously, followed by three high-pitched beeps."
251546.mp3,Mechanical rustling and rhythmic sawing sounds of wood at a moderate volume continue steadily.
251547.mp3,"The diesel engine hums steadily with a deep, constant mechanical growl."
251578.mp3,"The bicycle chain moves intermittently, followed by someone stepping on a bicycle pedal."
251646.mp3,A car cruises on the highway during light rainfall with the windows shut.
251797.mp3,Regular thumping of ethnic drums maintains a steady rhythm in an 8/8 time signature.
251798.mp3,Rhythmic drum sounds play continuously throughout the segment.
251804.mp3,People talk quietly in the background while car engine sounds continue throughout.
251805.mp3,A woman murmurs softly as a bus with engine and road noises moves in the background.
251814.mp3,A loud spark noise periodically repeats from the gas stove ignition as gas flows smoothly and a person presses the ignition button.
251814.mp3,"Repeated clicking sounds of a gas oven trying to start, a small flame ignites, and gas leaks from the stove."
251981.mp3,The sea splashes rhythmically nearby throughout the audio.
252029.mp3,Waves hit the shore repeatedly with varying intensity.
252029.mp3,Medium-sized waves continuously hit the seashore.
252282.mp3,"Amp hums loudly and steadily while a rhythmic, loud, and harmonious electric guitar plays intermittently."
252286.mp3,An electric guitar plays a fast solo melody with brief pauses between sections.
25265.mp3,"Several women meow like cats, starting gently and growing louder, while several men bark quickly like dogs."
252664.mp3,The sound of a combustion engine with water flowing steadily in the background.
252665.mp3,Steady engine noise accompanies a sailing ship bouncing up and down on the waves.
252670.mp3,A boat creaks repeatedly amid continuous splashing of water waves.
252694.mp3,"A car passes by multiple times on a street, followed by the squeak of a vehicle's brakes."
252695.mp3,Traffic noise on a highway with cars passing closely and a bus stopping at the bus station outdoors.
25273.mp3,"Loud screams and high-pitched wails express overwhelming joy and manic energy, creating an intense emotional atmosphere."
25276.mp3,"People crowd loudly, pretending to cry like babies while a group screams loudly."
25277.mp3,"The audience shouts loudly, resembling crying babies."
252865.mp3,"People are talking in the background, followed by loud horns and blowing wind in between."
25287.mp3,"A large group of people celebrate with loud cheering, talking, and occasional screams."
252904.mp3,A girl sings continuously indoors while a child stomps and walks repeatedly.
252909.mp3,"A dog barks repeatedly, runs, and breathes heavily while slow noises and distant speech occur intermittently."
25291.mp3,People clapping reverberates while people talk softly in the background.
25294.mp3,"Continuous clapping occurs with varying speed and brief pauses, followed by quiet talking, laughter, and some clapping."
25296.mp3,People are talking and laughing in a lively crowd.
25301.mp3,"Multiple coughs echo prominently in a large, enclosed space."
253080.mp3,Heavy rain falls continuously with distant thunder rumbling intermittently.
253081.mp3,"Pigs eat loudly on a farm with repeated pig grunts, a chicken clucks once, and a door slams loudly."
253084.mp3,"A pig screams loudly and oinks repeatedly with varying volume and inconsistent patterns, interspersed with occasional grunts and screams."
253085.mp3,Various birds chirp continuously while a cow lows loudly at intervals and a sheep bleats briefly in the distance.
25311.mp3,"Many people are speaking and singing together in a large, spacious area."
25321.mp3,Footsteps clap steadily against a wooden floor.
253305.mp3,People laughing loudly in an uneven pattern throughout.
253307.mp3,Water ripples continuously.
253317.mp3,Continuous water flows in nature with a bell ringing softly in the background.
253434.mp3,Several dogs are barking outdoors.
253469.mp3,"An electric guitar plays metal music with a gradual increase in pitch, followed by continuous metal playing."
253606.mp3,"A diesel ferry engine revs steadily with quiet, muffled noises of a child in the background."
253712.mp3,"Constant, rhythmic clapping from a large crowd with faint, indistinct people talking in a spacious room."
253749.mp3,"A motorcycle engine is running continuously in the background, revving repeatedly."
253953.mp3,Thunder rolls loudly and then gradually fades away.
253960.mp3,A violin plays sorrowful Islamic music while a man sings closely with melodic and rueful Islamic chants.
253972.mp3,An engine produces a continuous thrum throughout.
253985.mp3,"A short metallic klonk is followed by an elevator door opening with announcements, beeps, knocking sounds, and a metallic clank."
253986.mp3,"An elevator moves, followed by a door closing, an announcement, and a beeping signal."
253992.mp3,An elevator makes loud announcements and beeps indoors while doors move quickly and footsteps are heard.
254209.mp3,"Someone plays a wooden pull flute producing a high-pitched, warbling, repetitive sound with varying notes and pauses."
254218.mp3,A helicopter flies closer and then stops outdoors.
254219.mp3,Helicopter engine runs steadily with constant rotor spinning throughout.
254270.mp3,A train horn sounds intermittently amid faint traffic noises and continuous cicadas chirping.
254295.mp3,"A man laughs joyfully with a hearty, mid-laugh inhalation, expressing genuine mirth throughout."
254312.mp3,"A happy man breathes in deeply and laughs joyfully, with the laughter slowly fading away."
254325.mp3,An electric motor spins up and down continuously.
254369.mp3,"A large object falls nearby, followed by a siren that repeatedly increases in volume and then gradually fades away."
254370.mp3,"The sharp, repetitive hammer strikes echo clearly as male voices murmur in the background."
254371.mp3,A person repeatedly hammers a metallic object nearby throughout the recording.
254470.mp3,"A playful boy and a child laugh joyfully, giggling and creating a fun, happy atmosphere filled with happiness."
25481.mp3,A solo violin plays a continuous melody.
254966.mp3,"Loud, noisy, raw digital sounds alternate with loud rhythmic and noisy clicking throughout."
255069.mp3,People are talking outdoors in Finnish.
255144.mp3,"Several sheep and lambs bleat softly and intermittently, with a man speaking faintly in the distance."
255153.mp3,Waves crash loudly and repeatedly against the coast.
255180.mp3,A constant synthetic fire alarm siren sounds continuously.
255181.mp3,A loud siren beeps repeatedly at a constant volume.
255261.mp3,A stationary train engine rattles before the train accelerates and speeds away.
255306.mp3,Firewood crackles continuously as it burns indoors.
255319.mp3,"A slow, quiet chorus of people singing Christmas songs continues throughout."
255543.mp3,A metallic percussion instrument plays loudly throughout.
255544.mp3,A xylophone plays a rhythmic pattern accompanied by harmonious choir singing.
255545.mp3,Raindrops splash rhythmically on the ground while muffled thunder rumbles intermittently in the distance.
255546.mp3,"A man and a woman speak while children and babies make playful noises, silly sounds, giggles, and occasional clanging dishes."
255850.mp3,"Coins drop inside a machine with metallic sounds, followed by a beeping machine and more coins dropping."
255856.mp3,"A crowd indoors claps and cheers constantly while a drummer plays, a man makes a low-pitched noise, and another shouts supportively."
255901.mp3,Heavy rain continuously falls on a ceramic surface.
255951.mp3,The engine of a boat runs continuously while muffled conversations occur in the background.
255962.mp3,An aircraft engine runs loudly with muffled background noise.
256009.mp3,"Fast-flowing water creates a continuous, rushing noise typical of a stream or river."
256012.mp3,Water bubbles gently as it flows down a river.
256074.mp3,A stitching machine operates loudly indoors intermittently while someone sets up the machine before and after.
256125.mp3,Strong constant winds blow with varying intensity throughout.
256156.mp3,"A woman screams loudly in bursts with varying patterns, conveying excitement."
256185.mp3,"An airplane cabin features rustling sounds of movement with a deep, constant engine vibration and steady humming."
256207.mp3,Cowbells ring in a mountainous area while someone speaks in French with cowbells in the background.
256268.mp3,An artificial take-off sound plays continuously.
256277.mp3,"An orchestra plays harmoniously with a rich layered sound as a choir of children sings a bright, harmonious melody."
256464.mp3,Fire crackles continuously in the background.
256502.mp3,Men talk and shout intermittently while cows moo continuously and their cowbells jingle throughout.
256542.mp3,An impact driver runs intermittently with brief pauses throughout the period.
256646.mp3,A dog growls continuously with a quiet rustling sound in the background and intermittent clicking sounds.
256820.mp3,"A string instrument plays a series of loud, clear notes interspersed with some poorly played notes."
256988.mp3,"A man speaks indoors in an alarming tone, repeatedly and gradually getting louder."
256988.mp3,"A man speaks stressfully and authoritatively, then continues to speak anxiously and repeatedly."
257029.mp3,A large truck passes by with a deep engine sound that intensifies and then fades.
257029.mp3,Vehicles pass by on the street continuously.
257030.mp3,"A car engine starts and passes by, followed by two cars passing, one distant and then a louder one behind."
257033.mp3,"A truck with a loud engine produces metallic sounds and sound spikes as it drives closer, passes by, and moves into the distance."
257370.mp3,Woodfire crackles nearby throughout the audio.
257370.mp3,A fire produces continuous intense crackling accompanied by rumbling and popping sounds.
257371.mp3,"A large fire burns with varying intensity, producing snapping, popping, and crackling sounds."
257478.mp3,"A woman speaks and giggles seductively with strong intonation, including quiet repeated laughter and occasional sharp inhales."
257479.mp3,A female voice says phrases with pauses throughout.
257509.mp3,"Train accelerates on a trestle with squeaky, creaking metal sounds and engine noise."
257509.mp3,"A train accelerates on a high railroad trestle, producing spitting, creaking, and squeaky metal engine sounds."
257529.mp3,"Intermittent violin notes are played at random intervals with a clear, resonant tone and varying intensity."
257534.mp3,"A guitar is played nervously and rapidly with sudden single plucks, then increases in speed before slowing down."
257535.mp3,"Rustling and soft movement sounds occur alongside isolated, non-rhythmic strums or plucks resembling tuning."
257535.mp3,A couple of guitar strings are lightly touched repeatedly while a hand rubs against wood throughout.
257731.mp3,"A cat yowls fearfully with varying pitch and loudness, gradually increasing and decreasing in volume."
257750.mp3,A bell rings in the background while water is pouring continuously.
257858.mp3,"A pig grunts repeatedly and constantly on a farm, accompanied by loud breathing."
258095.mp3,"Men speak and talk over a radio signal with beeping sounds, including an increasing beep in the background."
258099.mp3,A radio makes tuning noises followed by beeping sounds that repeatedly decrease and increase in volume.
258145.mp3,Metal clanks as a furnace opens and closes while burning flames crackle with increasing intensity and footsteps or sweeping sounds occur.
258206.mp3,"A clear and loud rocket hits a building nearby, followed by loud and faint rubble falling from collapsing buildings."
258207.mp3,Multiple horses neigh and gallop while swords clash and distant humans shout throughout.
258262.mp3,Thunder growls and fades as rain patters continuously with faint birds chirping in the background.
258321.mp3,Loud but muffled dance music plays from distant sources while people yell loudly on a street.
258323.mp3,A motorcycle engine hums continuously amid traffic noise.
258326.mp3,Multiple dogs are barking continuously outdoors.
258326.mp3,"Intermittent wailing howls of a dog mix with scattered barking from multiple dogs, creating a lively, echoing atmosphere."
258329.mp3,"Short, sharp metallic rings like a bell occur repeatedly at regular intervals throughout."
258329.mp3,"A bell rings briefly alongside percussion, followed by intermittent drum beats played at regular intervals."
258366.mp3,"Boat engine runs continuously with quiet background talking, occasional creaking, and a person speaking over an intercom."
258369.mp3,The distant ferry engine hums as a man makes an announcement through a ship dock speaker.
258397.mp3,"A man is telling a story engagingly, speaking with an engaging manner throughout."
258398.mp3,"A man is speaking in English, followed by another segment of speaking."
259195.mp3,A man sings with his pitch repeatedly changing from low to high and back.
259227.mp3,"The soft noise of distant cars gradually approaches, increases, and then recedes on the street."
259241.mp3,The steady sound of wind blowing continuously in nature.
259242.mp3,"Wind blows continuously, gradually increasing and then decreasing in intensity."
259244.mp3,Gentle ambient sound of wind softly blowing continues throughout.
259246.mp3,The wind blows loudly throughout the entire duration.
259296.mp3,"Synthetic high-pitched drum, flute, and female voice sounds repeat and oscillate with irregular patterns, resembling clapping."
259302.mp3,"A dog barks loudly and muffled nearby, alternating with growling sounds throughout the recording."
259564.mp3,Very loud wind noises hitting the microphone persist continuously.
259566.mp3,"A large fan is running continuously with a steady, constant sound."
259606.mp3,A newborn baby is crying loudly and continuously throughout the entire time.
259607.mp3,"A baby cries angrily with loud starts and gradual fading, interspersed with coughing, swallowing, and exhaling sounds."
259608.mp3,"An uneven, sporadic baby crying continues throughout."
259609.mp3,A baby is whining repeatedly.
259610.mp3,"A child speaks gently, followed by a baby crying loudly with high-pitched screams, then a soothing ""ssh"" sound to calm the baby."
259612.mp3,A baby laughs and giggles continuously.
259614.mp3,"A cat purrs continuously with a soft, rhythmic vibration that varies in intensity."
259618.mp3,A cat is purring with occasional tapping sounds.
259619.mp3,A cat makes a continuous crackling purring sound in the background.
259620.mp3,A cat purrs steadily in an indoor environment.
259638.mp3,"A wave rolls toward the shore with a steady swishing sound, then crashes forcefully against the shore repeatedly."
259647.mp3,"An engine accelerates and slows down nearby with occasional gear shifts, while feet drag intermittently."
259698.mp3,Tires crunching repeatedly through snow.
259707.mp3,A vehicle drives steadily on an icy road.
259922.mp3,A cat purrs irregularly with a moderate to loud tone throughout.
259922.mp3,"A cat purrs with a deep, vibrating tone and small pauses between each purr."
260065.mp3,"Soft, steady background noise resembling rainfall or tape hiss with faint, low rumbles of distant thunder."
260068.mp3,Soft wind blows continuously while distant thunder rumbles and a wood creaks loudly nearby with occasional muffled gusts.
260069.mp3,"A long thunder rumble transitions into continuous rain with light thunder rumbling, followed by a short, loud thunderclap."
26011.mp3,A man is speaking during a radio show at different intervals.
26015.mp3,A man speaks nervously with a low-pitched voice throughout the recording.
26017.mp3,"A woman speaks excitedly, followed by an older man with unsure then declarative tones, and a female voice with an explorative tone."
26017.mp3,An expressive conversation is taking place on the radio.
260195.mp3,"A guitar string is repeatedly plucked in the same rhythm, interspersed with close-up guitar sounds."
260201.mp3,A beginner musician plays a guitar melody with occasional missed notes.
260201.mp3,"A guitar plays notes at different frequencies and pitches, with multiple distorted strings, accompanied by white noise."
260616.mp3,A continuous stream of liquid flows with occasional large splashes repeated throughout.
260617.mp3,"Liquid drops create overlapping squelching and resonant dripping sounds on a metal surface, forming distinct trickling patterns."
260729.mp3,Bells ring loudly inside a church at regular intervals with extensive reverb.
260785.mp3,Birds chirp quietly and intermittently outdoors in nature.
260797.mp3,"A bird chirps continuously nearby with unique rhythms and regular pauses, interspersed with brief, clear chirps."
260852.mp3,One bang on a sound-producing material followed by one bang on a non-sound-producing material repeats.
260875.mp3,A washing machine operates with a rhythmic rotating cycle and a constant whirling sound.
260881.mp3,"Gentle cat purring continues with heavy, fluctuating, and unrhythmic variations, including moments of dragging sounds."
260881.mp3,A cat is purring loudly and constantly.
260932.mp3,A female voice speaks softly and whispers words repeatedly throughout the recording with varying intensity.
260932.mp3,"A woman speaks calmly multiple times, whispers briefly, says a word elongatedly, and speaks quietly."
260980.mp3,Heavy rain falls monotonously throughout.
261102.mp3,An electrical device is shorting repeatedly with a consistent pattern.
261103.mp3,"An electric device produces a strong, vibrating mechanical noise with varying intensity."
261227.mp3,"A man walks loudly on snow outdoors, with crunching footsteps and a softly fading strong wind blowing."
261307.mp3,"Constant muffled traffic noise with occasional loud thumps and a car starting, followed by a silent bird chirp."
261401.mp3,Construction work sounds are heard continuously in the background.
261498.mp3,A small stream babbles continuously as it flows peacefully.
261543.mp3,Strong waves crash loudly at the shore while waves retreat with continuous hissing and rhythmic playful splashing sounds.
261608.mp3,"A rhythmic, repeated guitar plays continuously."
261829.mp3,"Mosquitoes, crickets, and cicadas create nighttime noises with a brief buzzing sound of a bug."
261829.mp3,"Insects, including crickets and mosquitoes, produce continuous ambient sounds."
26209.mp3,The wagons of a passing train rattle loudly and then slowly fade away.
262168.mp3,"A small child repeatedly speaks and complains in a frustrated, nearly crying tone, occasionally screaming in anger, while a woman speaks calmly."
26219.mp3,"One person giggles and laughs intermittently while another speaks incomprehensibly, followed by quiet giggles and small sounds."
262265.mp3,"A screwdriver is being used intermittently with jerks, followed by a power screwdriver in use."
262276.mp3,Road noises blend with the distant hum of an engine and a moped.
262316.mp3,"An alarm siren wails accompanied by a fading engine hum, leading into a long shutdown."
262317.mp3,"A long, wailing emergency siren gradually fades out."
262319.mp3,A loud siren changes pitch at different intervals continuously.
262320.mp3,"An emergency vehicle drives away emitting a loud, continuous alarm."
262340.mp3,Strings of a cello are played repeatedly with a consistent rhythm.
262364.mp3,"Raindrops fall steadily on an umbrella, creating a consistent rain sound."
262481.mp3,"A police car siren wails repeatedly, increasing in volume as it approaches, becoming loud nearby, then fading away."
262482.mp3,"A siren wails, increasing then fading, while car doors thump and a car engine starts before driving away."
262485.mp3,"A loud, wailing siren sounds rhythmically and urgently."
262520.mp3,"A dog growls aggressively and deeply, howls, barks, and growls quietly and repeatedly throughout."
262520.mp3,"A dog growls and snarls with varying intensity, from deep and loud to soft and quiet, including brief howls and lip smacking."
26253.mp3,A bird chirps continuously while cowbells ring intermittently and a duck quacks briefly.
26253.mp3,"Birds chirp constantly with intermittent cowbell rings, occasional duck quack, repeated crows cawing, muffled humming, and background white noise."
26255.mp3,Many birds chirp chaotically with background rustling and occasional faint dog barks throughout.
26256.mp3,"Many birds sing repeatedly with some background noise as a vehicle quickly drives by, increasing then fading away."
262576.mp3,"Soft, continuous crackling accompanies a loud, continuous airplane engine sound."
262618.mp3,"An unknown animal purrs softly indoors, gradually growing louder and more excited."
262636.mp3,"An outdoor rhythmic, continuous signal plays steadily."
262704.mp3,An engine is being revved multiple times in a controlled manner with children screaming in the background.
262704.mp3,"A car engine hums and revs irregularly with fluctuating volume, accompanied by muffled tire grinding sounds on the road."
262753.mp3,"An airplane approaches, flies overhead, and then moves away."
262755.mp3,"A jet aircraft flies by closely with a loud, steady engine roar and a fading Doppler effect."
262756.mp3,"A low-flying propeller aircraft passes overhead, producing a loud engine sound throughout."
26281.mp3,Water drips intermittently in the distance.
26281.mp3,Dripping water and quiet pouring sounds transition into ambient machine operating noise.
26283.mp3,"A steady, muffled train hum and rhythmic clatter echo indoors with multiple people talking quietly in the background."
26286.mp3,Low rumbling of a train accompanies distant and nearby groups of people chatting and chatting.
262902.mp3,An amplified electric guitar plays single notes in sequence.
262902.mp3,"A guitar plays a slow, melodic tune continuously."
262910.mp3,Vocal singing accompanied by piano plays throughout with poor audio quality.
262954.mp3,"A man speaks melodically, makes strangling noises intermittently, followed by a triumphant laugh."
263023.mp3,A large crowd claps continuously without interruption.
263104.mp3,"A flock of ducks quacks repeatedly and alternately with quiet distant birds chirping, overlapping low, deep animal sounds, then birds take off loudly."
263111.mp3,The engine of a truck runs steadily as it moves outdoors.
263158.mp3,"A ferry engine idles with a monotonic sound, then runs at high RPM with a similar monotonic tone nearby."
263458.mp3,A helicopter flies overhead and gradually fades away.
26347.mp3,"A person breathes deeply while repeatedly rattling matchsticks, striking them against a matchbox, igniting, and blowing out matches."
263475.mp3,A digital watch beeps shortly at five-second intervals in a quiet environment.
263490.mp3,"Soft, slow, and fast crunchy footsteps are heard on snow, including fast footsteps of someone running."
263491.mp3,Footsteps crunch repeatedly in the snow.
263613.mp3,"Chimes strike each other with alternating forces, gradually fading away over time."
263623.mp3,"An engine rumbles intermittently with honking, traffic noises, overlapping voices, and occasional bus and vehicle horns."
263634.mp3,Noisy vehicles drive by on a busy street with repeated car horns honking and an English-speaking man with an Indian accent speaking.
263639.mp3,"An engine slows down as a car stops, with distant people talking and walking, followed by two thudding train sounds."
263759.mp3,A dog barks repeatedly with an echo followed by a single bark.
263771.mp3,"A soft, clear female voice speaks intermittently throughout the audio."
263775.mp3,A man laughs loudly throughout the recording.
263776.mp3,"A person cries and sobs with emotional distress, producing shaky, high-pitched vocalizations and gasps."
263858.mp3,A cat meows repeatedly at irregular intervals throughout the recording.
263864.mp3,A fireplace crackles quietly nearby.
263880.mp3,The sound of horse hooves is heard continuously.
263935.mp3,"A woman sings calmly and steadily indoors, followed by a short cough."
263937.mp3,"Soft, melodic humming by a woman with soft, muffled voices speaking in the background and a soft mouse click."
26407.mp3,A guitar chord is struck and gradually fades away.
26409.mp3,An electric guitar chord is played and then gradually fades out.
264106.mp3,"A radio-controlled projection alarm clock beeps loudly in a steady, then rapid, repeated pattern."
264106.mp3,An electronic alarm beeps repetitively with a continuous high-frequency tone characteristic of an urgent timer.
264114.mp3,A man coughs loudly and repeatedly with wheezing inhalations and indistinct speech interspersed.
264116.mp3,"A loud, continuous engine humming alternates with a train horn sounding continuously with a loud, reverberating tone."
264117.mp3,"A train horn sounds in the distance and grows louder as a train passes by with rhythmic clunking wheels, crossing bells, and trailing wind gusts."
264191.mp3,A woman hums loudly and continuously.
264191.mp3,Woman humming repeatedly with a steady rhythm.
264205.mp3,"An antler drops onto a stone floor, making sharp clattering sounds followed by scraping and rolling noises before being picked up."
264298.mp3,"A bird sings as human breathing occurs periodically, accompanied by a buzzing fly and a distant rooster crowing."
264311.mp3,"Multiple cats emit deep, quiet trills and brief meows amidst indoor static noise and a rhythmic background sound."
264323.mp3,"A bird calls loudly, echoing into nature, while birds chirp and fade into the distance repeatedly."
264330.mp3,A bird chirps in the distance while multiple birds sing in a natural environment intermittently.
264333.mp3,Birds chirp at varying volumes and pitches with distant and closer vehicles passing amid constant wind-like white noise.
264371.mp3,"A bird calls with two short chirps at regular intervals, then three chirps while wings flap as it prepares to fly."
264372.mp3,"Birds chirp with an echo as birds and swans take off, their wings splashing in the water."
264373.mp3,"A bird calls loudly at first, then repeats calls as it becomes distant but remains audible."
264374.mp3,"Waves crash repeatedly as multiple birds flap wings and chirp, with swan squawks and distant dog panting heard."
264408.mp3,A loud mechanical siren repeatedly rises and falls in pitch.
264440.mp3,"A heavy vehicle rumbles continuously with faint, muffled ambient music playing in the background."
264441.mp3,Bells dong rhythmically in the distance.
264505.mp3,A grasshopper chirps continuously with a buzzing sound.
264530.mp3,Water trickles and splashes gently as it drips onto the ground.
264551.mp3,A bus engine rumbles continuously with a steady low tone.
264581.mp3,Heavy rain falls continuously as thunder rumbles loudly in the background.
264584.mp3,An aeroplane passes close by followed by a jet plane flying away.
264585.mp3,Water rushes and gurgles continuously down a nearby stream.
264598.mp3,A continuous loud noise persists steadily in the background.
264605.mp3,Small pieces and jewels fall continuously on a wooden table indoors with intermittent pauses.
264759.mp3,"Water is poured twice creating splashing and trickling sounds, accompanied by sliding noises and the twisting of a bottle cap."
264824.mp3,"Rain falls continuously outdoors with a strong, consistent sound that grows louder towards the end."
264826.mp3,Constant subtle white noise is accompanied by heavy thunder strikes that fade away.
264837.mp3,"Gentle waves and bird chirping accompany measured footsteps, ringing sounds in sand, shuffling, and brief plastic movement."
264837.mp3,"A vehicle motor runs steadily with nearby breaking waves, accompanied by metallic sounds, low vibrations, scraping feet, a distant whistle, and melodic birdsong."
264840.mp3,Water splashes quietly in the background as a boat moves carefully on the water.
264870.mp3,A loud tractor engine starts and then idles while warming up.
264939.mp3,"Rhythmic bell sounds and sharp, echoing drum rolls mimic marching footsteps with faint people shouting and chanting during a festival."
